a_date,a_country_iso2,asn_count
2020-11-25,CZ,707
2020-11-26,CZ,707
2020-11-27,CZ,707
2020-11-28,CZ,707
2020-11-29,CZ,707
2020-11-30,CZ,707
2020-12-01,CZ,707
2020-12-02,CZ,707
2020-12-03,CZ,707
2020-12-04,CZ,707
2020-12-05,CZ,707
2020-12-06,CZ,707
2020-12-07,CZ,707
2020-12-08,CZ,707
2020-12-09,CZ,706
2020-12-10,CZ,706
2020-12-11,CZ,707
2020-12-12,CZ,707
2020-12-13,CZ,707
2020-12-14,CZ,707
2020-12-15,CZ,707
2020-12-16,CZ,722
2020-12-17,CZ,723
2020-12-18,CZ,723
2020-12-19,CZ,723
2020-12-20,CZ,723
2020-12-21,CZ,722
2020-12-22,CZ,722
2020-12-23,CZ,723
2020-12-24,CZ,723
2020-12-25,CZ,723
2020-12-26,CZ,723
2020-12-27,CZ,723
2020-12-28,CZ,722
2020-12-29,CZ,722
2020-12-30,CZ,722
2020-12-31,CZ,720
2021-01-01,CZ,722
2021-01-02,CZ,722
2021-01-03,CZ,722
2021-01-04,CZ,722
2021-01-05,CZ,722
2021-01-06,CZ,722
2021-01-07,CZ,722
2021-01-08,CZ,723
2021-01-09,CZ,723
2021-01-10,CZ,723
2021-01-11,CZ,723
2021-01-12,CZ,723
2021-01-13,CZ,723
2021-01-14,CZ,723
2021-01-15,CZ,723
2021-01-16,CZ,723
2021-01-17,CZ,723
2021-01-18,CZ,723
2021-01-19,CZ,723
2021-01-20,CZ,723
2021-01-21,CZ,723
2021-01-22,CZ,723
2021-01-23,CZ,723
2021-01-24,CZ,723
2021-01-25,CZ,723
2021-01-26,CZ,723
2021-01-27,CZ,723
2021-01-28,CZ,723
2021-01-29,CZ,723
2021-01-30,CZ,723
2021-01-31,CZ,723
2021-02-01,CZ,723
2021-02-02,CZ,724
2021-02-03,CZ,724
2021-02-04,CZ,724
2021-02-05,CZ,724
2021-02-06,CZ,724
2021-02-07,CZ,724
2021-02-08,CZ,724
2021-02-09,CZ,724
2021-02-10,CZ,724
2021-02-11,CZ,724
2021-02-12,CZ,724
2021-02-13,CZ,724
2021-02-14,CZ,724
2021-02-15,CZ,724
2021-02-16,CZ,725
2021-02-17,CZ,725
2021-02-18,CZ,726
2021-02-19,CZ,725
2021-02-20,CZ,725
2021-02-21,CZ,725
2021-02-22,CZ,725
2021-02-23,CZ,725
2021-02-24,CZ,725
2021-02-25,CZ,726
2021-02-26,CZ,726
2021-02-27,CZ,726
2021-02-28,CZ,726
2021-03-01,CZ,726
2021-03-02,CZ,726
2021-03-03,CZ,727
2021-03-04,CZ,726
2021-03-05,CZ,726
2021-03-06,CZ,726
2021-03-07,CZ,726
2021-03-08,CZ,726
2021-03-09,CZ,726
2021-03-10,CZ,726
2021-03-11,CZ,726
2021-03-12,CZ,726
2021-03-13,CZ,726
2021-03-14,CZ,726
2021-03-15,CZ,726
2021-03-16,CZ,726
2021-03-17,CZ,726
2021-03-18,CZ,726
2021-03-19,CZ,727
2021-03-20,CZ,727
2021-03-21,CZ,727
2021-03-22,CZ,727
2021-03-23,CZ,727
2021-03-24,CZ,727
2021-03-25,CZ,727
2021-03-26,CZ,727
2021-03-27,CZ,727
2021-03-28,CZ,727
2021-03-29,CZ,727
2021-03-30,CZ,727
2021-03-31,CZ,723
2021-04-01,CZ,723
2021-04-02,CZ,723
2021-04-03,CZ,723
2021-04-04,CZ,723
2021-04-05,CZ,723
2021-04-06,CZ,723
2021-04-07,CZ,722
2021-04-08,CZ,720
2021-04-09,CZ,720
2021-04-10,CZ,720
2021-04-11,CZ,720
2021-04-12,CZ,721
2021-04-13,CZ,721
2021-04-14,CZ,721
2021-04-15,CZ,721
2021-04-16,CZ,721
2021-04-17,CZ,721
2021-04-18,CZ,721
2021-04-19,CZ,722
2021-04-20,CZ,722
2021-04-21,CZ,722
2021-04-22,CZ,722
2021-04-23,CZ,722
2021-04-24,CZ,722
2021-04-25,CZ,722
2021-04-26,CZ,722
2021-04-27,CZ,722
2021-04-28,CZ,722
2021-04-29,CZ,722
2021-04-30,CZ,722
2021-05-01,CZ,722
2021-05-02,CZ,722
2021-05-03,CZ,721
2021-05-04,CZ,721
2021-05-05,CZ,720
2021-05-06,CZ,719
2021-05-07,CZ,719
2021-05-08,CZ,719
2021-05-09,CZ,719
2021-05-10,CZ,719
2021-05-11,CZ,718
2021-05-12,CZ,719
2021-05-13,CZ,719
2021-05-14,CZ,719
2021-05-15,CZ,719
2021-05-16,CZ,719
2021-05-17,CZ,719
2021-05-18,CZ,719
2021-05-19,CZ,719
2021-05-20,CZ,719
2021-05-21,CZ,719
2021-05-22,CZ,719
2021-05-23,CZ,719
2021-05-24,CZ,719
2021-05-25,CZ,720
2021-05-26,CZ,720
2021-05-27,CZ,720
2021-05-28,CZ,721
2021-05-29,CZ,721
2021-05-30,CZ,721
2021-05-31,CZ,721
2021-06-01,CZ,721
2021-06-02,CZ,721
2021-06-03,CZ,721
2021-06-04,CZ,722
2021-06-05,CZ,722
2021-06-06,CZ,722
2021-06-07,CZ,722
2021-06-08,CZ,722
2021-06-09,CZ,722
2021-06-10,CZ,722
2021-06-11,CZ,722
2021-06-12,CZ,722
2021-06-13,CZ,722
2021-06-14,CZ,722
2021-06-15,CZ,722
2021-06-16,CZ,722
2021-06-17,CZ,722
2021-06-18,CZ,724
2021-06-19,CZ,724
2021-06-20,CZ,724
2021-06-21,CZ,724
2021-06-22,CZ,724
2021-06-23,CZ,724
2021-06-24,CZ,724
2021-06-25,CZ,724
2021-06-26,CZ,724
2021-06-27,CZ,724
2021-06-28,CZ,724
2021-06-29,CZ,724
2021-06-30,CZ,724
2021-07-01,CZ,725
2021-07-02,CZ,725
2021-07-03,CZ,725
2021-07-04,CZ,725
2021-07-05,CZ,725
2021-07-06,CZ,725
2021-07-07,CZ,725
2021-07-08,CZ,725
2021-07-09,CZ,725
2021-07-10,CZ,725
2021-07-11,CZ,725
2021-07-12,CZ,725
2021-07-13,CZ,725
2021-07-14,CZ,725
2021-07-15,CZ,725
2021-07-16,CZ,725
2021-07-17,CZ,725
2021-07-18,CZ,725
2021-07-19,CZ,726
2021-07-20,CZ,726
2021-07-21,CZ,726
2021-07-22,CZ,726
2021-07-23,CZ,726
2021-07-24,CZ,726
2021-07-25,CZ,726
2021-07-26,CZ,726
2021-07-27,CZ,726
2021-07-28,CZ,727
2021-07-29,CZ,727
2021-07-30,CZ,727
2021-07-31,CZ,727
2021-08-01,CZ,727
2021-08-02,CZ,727
2021-08-03,CZ,728
2021-08-04,CZ,729
2021-08-05,CZ,729
2021-08-06,CZ,728
2021-08-07,CZ,728
2021-08-08,CZ,728
2021-08-09,CZ,728
2021-08-10,CZ,728
2021-08-11,CZ,728
2021-08-12,CZ,728
2021-08-13,CZ,728
2021-08-14,CZ,728
2021-08-15,CZ,728
2021-08-16,CZ,728
2021-08-17,CZ,728
2021-08-18,CZ,728
2021-08-19,CZ,728
2021-08-20,CZ,728
2021-08-21,CZ,728
2021-08-22,CZ,728
2021-08-23,CZ,728
2021-08-24,CZ,728
2021-08-25,CZ,728
2021-08-26,CZ,728
2021-08-27,CZ,728
2021-08-28,CZ,728
2021-08-29,CZ,728
2021-08-30,CZ,728
2021-08-31,CZ,728
2021-09-01,CZ,728
2021-09-02,CZ,728
2021-09-03,CZ,729
2021-09-04,CZ,729
2021-09-05,CZ,729
2021-09-06,CZ,729
2021-09-07,CZ,729
2021-09-08,CZ,729
2021-09-09,CZ,729
2021-09-10,CZ,729
2021-09-11,CZ,729
2021-09-12,CZ,729
2021-09-13,CZ,730
2021-09-14,CZ,730
2021-09-15,CZ,730
2021-09-16,CZ,730
2021-09-17,CZ,729
2021-09-18,CZ,729
2021-09-19,CZ,729
2021-09-20,CZ,729
2021-09-21,CZ,729
2021-09-22,CZ,728
2021-09-23,CZ,728
2021-09-24,CZ,729
2021-09-25,CZ,729
2021-09-26,CZ,729
2021-09-27,CZ,729
2021-09-28,CZ,729
2021-09-29,CZ,729
2021-09-30,CZ,728
2021-10-01,CZ,728
2021-10-02,CZ,728
2021-10-03,CZ,728
2021-10-04,CZ,727
2021-10-05,CZ,728
2021-10-06,CZ,728
2021-10-07,CZ,728
2021-10-08,CZ,728
2021-10-09,CZ,728
2021-10-10,CZ,728
2021-10-11,CZ,728
2021-10-12,CZ,728
2021-10-13,CZ,728
2021-10-14,CZ,728
2021-10-15,CZ,728
2021-10-16,CZ,728
2021-10-17,CZ,728
2021-10-18,CZ,728
2021-10-19,CZ,729
2021-10-20,CZ,729
2021-10-21,CZ,730
2021-10-22,CZ,730
2021-10-23,CZ,730
2021-10-24,CZ,730
2021-10-25,CZ,730
2021-10-26,CZ,730
2021-10-27,CZ,730
2021-10-28,CZ,730
2021-10-29,CZ,730
2021-10-30,CZ,730
2021-10-31,CZ,730
2021-11-01,CZ,730
2021-11-02,CZ,730
2021-11-03,CZ,730
2021-11-04,CZ,731
2021-11-05,CZ,731
2021-11-06,CZ,731
2021-11-07,CZ,731
2021-11-08,CZ,731
2021-11-09,CZ,731
2021-11-10,CZ,731
2021-11-11,CZ,732
2021-11-12,CZ,732
2021-11-13,CZ,732
2021-11-14,CZ,732
2021-11-15,CZ,732
2021-11-16,CZ,732
2021-11-17,CZ,732
2021-11-18,CZ,732
2021-11-19,CZ,732
2021-11-20,CZ,732
2021-11-21,CZ,732
2021-11-22,CZ,732
2021-11-23,CZ,732
2021-11-24,CZ,732
2021-11-25,CZ,732
2021-11-26,CZ,732
2021-11-27,CZ,732
2021-11-28,CZ,732
2021-11-29,CZ,732
2021-11-30,CZ,732
2021-12-01,CZ,732
2021-12-02,CZ,732
2021-12-03,CZ,732
2021-12-04,CZ,732
2021-12-05,CZ,732
2021-12-06,CZ,731
2021-12-07,CZ,731
2021-12-08,CZ,731
2021-12-09,CZ,732
2021-12-10,CZ,733
2021-12-11,CZ,733
2021-12-12,CZ,733
2021-12-13,CZ,734
2021-12-14,CZ,735
2021-12-15,CZ,735
2021-12-16,CZ,735
2021-12-17,CZ,735
2021-12-18,CZ,735
2021-12-19,CZ,735
2021-12-20,CZ,735
2021-12-21,CZ,734
2021-12-22,CZ,734
2021-12-23,CZ,734
2021-12-24,CZ,734
2021-12-25,CZ,734
2021-12-26,CZ,734
2021-12-27,CZ,734
2021-12-28,CZ,734
2021-12-29,CZ,734
2021-12-30,CZ,734
2021-12-31,CZ,732
2022-01-01,CZ,734
2022-01-02,CZ,734
2022-01-03,CZ,734
2022-01-04,CZ,734
2022-01-05,CZ,734
2022-01-06,CZ,734
2022-01-07,CZ,734
2022-01-08,CZ,734
2022-01-09,CZ,734
2022-01-10,CZ,734
2022-01-11,CZ,734
2022-01-12,CZ,734
2022-01-13,CZ,734
2022-01-14,CZ,736
2022-01-15,CZ,736
2022-01-16,CZ,736
2022-01-17,CZ,736
2022-01-18,CZ,736
2022-01-19,CZ,737
2022-01-20,CZ,737
2022-01-21,CZ,737
2022-01-22,CZ,737
2022-01-23,CZ,737
2022-01-24,CZ,737
2022-01-25,CZ,737
2022-01-26,CZ,738
2022-01-27,CZ,738
2022-01-28,CZ,738
2022-01-29,CZ,738
2022-01-30,CZ,738
2022-01-31,CZ,738
2022-02-01,CZ,738
2022-02-02,CZ,738
2022-02-03,CZ,739
2022-02-04,CZ,739
2022-02-05,CZ,739
2022-02-06,CZ,739
2022-02-07,CZ,739
2022-02-08,CZ,739
2022-02-09,CZ,739
2022-02-10,CZ,738
2022-02-11,CZ,738
2022-02-12,CZ,738
2022-02-13,CZ,738
2022-02-14,CZ,739
2022-02-15,CZ,740
2022-02-16,CZ,740
2022-02-17,CZ,740
2022-02-18,CZ,740
2022-02-19,CZ,740
2022-02-20,CZ,740
2022-02-21,CZ,740
2022-02-22,CZ,740
2022-02-23,CZ,740
2022-02-24,CZ,740
2022-02-25,CZ,740
2022-02-26,CZ,740
2022-02-27,CZ,740
2022-02-28,CZ,741
2022-03-01,CZ,741
2022-03-02,CZ,741
2022-03-03,CZ,741
2022-03-04,CZ,741
2022-03-05,CZ,741
2022-03-06,CZ,741
2022-03-07,CZ,741
2022-03-08,CZ,741
2022-03-09,CZ,741
2022-03-10,CZ,740
2022-03-11,CZ,740
2022-03-12,CZ,740
2022-03-13,CZ,740
2022-03-14,CZ,741
2022-03-15,CZ,741
2022-03-16,CZ,741
2022-03-17,CZ,741
2022-03-18,CZ,740
2022-03-19,CZ,740
2022-03-20,CZ,740
2022-03-21,CZ,740
2022-03-22,CZ,740
2022-03-23,CZ,740
2022-03-24,CZ,740
2022-03-25,CZ,740
2022-03-26,CZ,740
2022-03-27,CZ,740
2022-03-28,CZ,740
2022-03-29,CZ,741
2022-03-30,CZ,741
2022-03-31,CZ,742
2022-04-01,CZ,742
2022-04-02,CZ,742
2022-04-03,CZ,742
2022-04-04,CZ,743
2022-04-05,CZ,743
2022-04-06,CZ,743
2022-04-07,CZ,743
2022-04-08,CZ,743
2022-04-09,CZ,743
2022-04-10,CZ,743
2022-04-11,CZ,743
2022-04-12,CZ,743
2022-04-13,CZ,744
2022-04-14,CZ,744
2022-04-15,CZ,744
2022-04-16,CZ,744
2022-04-17,CZ,744
2022-04-18,CZ,744
2022-04-19,CZ,744
2022-04-20,CZ,744
2022-04-21,CZ,745
2022-04-22,CZ,745
2022-04-23,CZ,745
2022-04-24,CZ,745
2022-04-25,CZ,745
2022-04-26,CZ,745
2022-04-27,CZ,745
2022-04-28,CZ,745
2022-04-29,CZ,744
2022-04-30,CZ,744
2022-05-01,CZ,744
2022-05-02,CZ,744
2022-05-03,CZ,744
2022-05-04,CZ,744
2022-05-05,CZ,744
2022-05-06,CZ,744
2022-05-07,CZ,744
2022-05-08,CZ,744
2022-05-09,CZ,744
2022-05-10,CZ,745
2022-05-11,CZ,746
2022-05-12,CZ,746
2022-05-13,CZ,746
2022-05-14,CZ,746
2022-05-15,CZ,746
2022-05-16,CZ,746
2022-05-17,CZ,747
2022-05-18,CZ,747
2022-05-19,CZ,747
2022-05-20,CZ,747
2022-05-21,CZ,747
2022-05-22,CZ,747
2022-05-23,CZ,747
2022-05-24,CZ,747
2022-05-25,CZ,747
2022-05-26,CZ,747
2022-05-27,CZ,750
2022-05-28,CZ,750
2022-05-29,CZ,750
2022-05-30,CZ,750
2022-05-31,CZ,750
2022-06-01,CZ,751
2022-06-02,CZ,751
2022-06-03,CZ,751
2022-06-04,CZ,751
2022-06-05,CZ,751
2022-06-06,CZ,751
2022-06-07,CZ,751
2022-06-08,CZ,751
2022-06-09,CZ,751
2022-06-10,CZ,751
2022-06-11,CZ,751
2022-06-12,CZ,751
2022-06-13,CZ,751
2022-06-14,CZ,751
2022-06-15,CZ,750
2022-06-16,CZ,750
2022-06-17,CZ,750
2022-06-18,CZ,750
2022-06-19,CZ,750
2022-06-20,CZ,750
2022-06-21,CZ,750
2022-06-22,CZ,749
2022-06-23,CZ,749
2022-06-24,CZ,749
2022-06-25,CZ,749
2022-06-26,CZ,749
2022-06-27,CZ,749
2022-06-28,CZ,750
2022-06-29,CZ,750
2022-06-30,CZ,750
2022-07-01,CZ,751
2022-07-02,CZ,751
2022-07-03,CZ,751
2022-07-04,CZ,751
2022-07-05,CZ,751
2022-07-06,CZ,751
2022-07-07,CZ,751
2022-07-08,CZ,751
2022-07-09,CZ,751
2022-07-10,CZ,751
2022-07-11,CZ,751
2022-07-12,CZ,751
2022-07-13,CZ,751
2022-07-14,CZ,751
2022-07-15,CZ,751
2022-07-16,CZ,751
2022-07-17,CZ,751
2022-07-18,CZ,751
2022-07-19,CZ,751
2022-07-20,CZ,751
2022-07-21,CZ,751
2022-07-22,CZ,751
2022-07-23,CZ,751
2022-07-24,CZ,751
2022-07-25,CZ,752
2022-07-26,CZ,752
2022-07-27,CZ,751
2022-07-28,CZ,752
2022-07-29,CZ,752
2022-07-30,CZ,752
2022-07-31,CZ,752
2022-08-01,CZ,753
2022-08-02,CZ,753
2022-08-03,CZ,753
2022-08-04,CZ,753
2022-08-05,CZ,753
2022-08-06,CZ,753
2022-08-07,CZ,753
2022-08-08,CZ,753
2022-08-09,CZ,753
2022-08-10,CZ,754
2022-08-11,CZ,754
2022-08-12,CZ,754
2022-08-13,CZ,754
2022-08-14,CZ,754
2022-08-15,CZ,752
2022-08-16,CZ,751
2022-08-17,CZ,751
2022-08-18,CZ,751
2022-08-19,CZ,751
2022-08-20,CZ,751
2022-08-21,CZ,751
2022-08-22,CZ,751
2022-08-23,CZ,751
2022-08-24,CZ,751
2022-08-25,CZ,751
2022-08-26,CZ,751
2022-08-27,CZ,751
2022-08-28,CZ,751
2022-08-29,CZ,751
2022-08-30,CZ,751
2022-08-31,CZ,751
2022-09-01,CZ,751
2022-09-02,CZ,751
2022-09-03,CZ,751
2022-09-04,CZ,751
2022-09-05,CZ,751
2022-09-06,CZ,751
2022-09-07,CZ,751
2022-09-08,CZ,751
2022-09-09,CZ,751
2022-09-10,CZ,751
2022-09-11,CZ,751
2022-09-12,CZ,751
2022-09-13,CZ,751
2022-09-14,CZ,751
2022-09-15,CZ,752
2022-09-16,CZ,752
2022-09-17,CZ,752
2022-09-18,CZ,752
2022-09-19,CZ,752
2022-09-20,CZ,752
2022-09-21,CZ,752
2022-09-22,CZ,752
2022-09-23,CZ,752
2022-09-24,CZ,752
2022-09-25,CZ,752
2022-09-26,CZ,752
2022-09-27,CZ,752
2022-09-28,CZ,753
2022-09-29,CZ,753
2022-09-30,CZ,753
2022-10-01,CZ,753
2022-10-02,CZ,753
2022-10-03,CZ,753
2022-10-04,CZ,753
2022-10-05,CZ,753
2022-10-06,CZ,753
2022-10-07,CZ,753
2022-10-08,CZ,753
2022-10-09,CZ,753
2022-10-10,CZ,752
2022-10-11,CZ,752
2022-10-12,CZ,752
2022-10-13,CZ,752
2022-10-14,CZ,752
2022-10-15,CZ,752
2022-10-16,CZ,752
2022-10-17,CZ,752
2022-10-18,CZ,752
2022-10-19,CZ,752
2022-10-20,CZ,752
2022-10-21,CZ,752
2022-10-22,CZ,752
2022-10-23,CZ,752
2022-10-24,CZ,752
2022-10-25,CZ,752
2022-10-26,CZ,752
2022-10-27,CZ,752
2022-10-28,CZ,752
2022-10-29,CZ,752
2022-10-30,CZ,752
2022-10-31,CZ,752
2022-11-01,CZ,752
2022-11-02,CZ,753
2022-11-03,CZ,753
2022-11-04,CZ,753
2022-11-05,CZ,753
2022-11-06,CZ,753
2022-11-07,CZ,753
2022-11-08,CZ,752
2022-11-09,CZ,753
2022-11-10,CZ,752
2022-11-11,CZ,752
2022-11-12,CZ,752
2022-11-13,CZ,752
2022-11-14,CZ,751
2022-11-15,CZ,747
2022-11-16,CZ,747
2022-11-17,CZ,749
2022-11-18,CZ,749
2022-11-19,CZ,749
2022-11-20,CZ,749
2022-11-21,CZ,749
2022-11-22,CZ,749
2022-11-23,CZ,749
2022-11-24,CZ,749
2022-11-25,CZ,748
2022-11-26,CZ,748
2022-11-27,CZ,748
2022-11-28,CZ,748
2022-11-29,CZ,748
2022-11-30,CZ,681
2022-12-01,CZ,681
2022-12-02,CZ,681
2022-12-03,CZ,681
2022-12-04,CZ,681
2022-12-05,CZ,681
2022-12-06,CZ,681
2022-12-07,CZ,681
2022-12-08,CZ,681
2022-12-09,CZ,681
2022-12-10,CZ,681
2022-12-11,CZ,681
2022-12-12,CZ,681
2022-12-13,CZ,681
2022-12-14,CZ,681
2022-12-15,CZ,681
2022-12-16,CZ,681
2022-12-17,CZ,681
2022-12-18,CZ,681
2022-12-19,CZ,680
2022-12-20,CZ,680
2022-12-21,CZ,680
2022-12-22,CZ,680
2022-12-23,CZ,680
2022-12-24,CZ,680
2022-12-25,CZ,680
2022-12-26,CZ,680
2022-12-27,CZ,680
2022-12-28,CZ,681
2022-12-29,CZ,681
2022-12-30,CZ,682
2022-12-31,CZ,680
2023-01-01,CZ,682
2023-01-02,CZ,682
2023-01-03,CZ,682
2023-01-04,CZ,682
2023-01-05,CZ,682
2023-01-06,CZ,682
2023-01-07,CZ,682
2023-01-08,CZ,682
2023-01-09,CZ,682
2023-01-10,CZ,682
2023-01-11,CZ,682
2023-01-12,CZ,682
2023-01-13,CZ,682
2023-01-14,CZ,682
2023-01-15,CZ,682
2023-01-16,CZ,682
2023-01-17,CZ,683
2023-01-18,CZ,683
2023-01-19,CZ,683
2023-01-20,CZ,683
2023-01-21,CZ,683
2023-01-22,CZ,683
2023-01-23,CZ,683
2023-01-24,CZ,683
2023-01-25,CZ,683
2023-01-26,CZ,683
2023-01-27,CZ,683
2023-01-28,CZ,683
2023-01-29,CZ,683
2023-01-30,CZ,683
2023-01-31,CZ,683
2023-02-01,CZ,683
2023-02-02,CZ,683
2023-02-03,CZ,683
2023-02-04,CZ,683
2023-02-05,CZ,683
2023-02-06,CZ,683
2023-02-07,CZ,683
2023-02-08,CZ,684
2023-02-09,CZ,684
2023-02-10,CZ,684
2023-02-11,CZ,684
2023-02-12,CZ,684
2023-02-13,CZ,684
2023-02-14,CZ,684
2023-02-15,CZ,684
2023-02-16,CZ,684
2023-02-17,CZ,684
2023-02-18,CZ,684
2023-02-19,CZ,684
2023-02-20,CZ,684
2023-02-21,CZ,684
2023-02-22,CZ,684
2023-02-23,CZ,684
2023-02-24,CZ,684
2023-02-25,CZ,684
2023-02-26,CZ,684
2023-02-27,CZ,684
2023-02-28,CZ,684
2023-03-01,CZ,684
2023-03-02,CZ,684
2023-03-03,CZ,684
2023-03-04,CZ,684
2023-03-05,CZ,684
2023-03-06,CZ,684
2023-03-07,CZ,684
2023-03-08,CZ,684
2023-03-09,CZ,684
2023-03-10,CZ,684
2023-03-11,CZ,684
2023-03-12,CZ,684
2023-03-13,CZ,684
2023-03-14,CZ,683
2023-03-15,CZ,683
2023-03-16,CZ,683
2023-03-17,CZ,683
2023-03-18,CZ,683
2023-03-19,CZ,683
2023-03-20,CZ,683
2023-03-21,CZ,683
2023-03-22,CZ,683
2023-03-23,CZ,683
2023-03-24,CZ,683
2023-03-25,CZ,683
2023-03-26,CZ,683
2023-03-27,CZ,683
2023-03-28,CZ,683
2023-03-29,CZ,683
2023-03-30,CZ,683
2023-03-31,CZ,683
2023-04-01,CZ,683
2023-04-02,CZ,683
2023-04-03,CZ,683
2023-04-04,CZ,682
2023-04-05,CZ,682
2023-04-06,CZ,682
2023-04-07,CZ,682
2023-04-08,CZ,682
2023-04-09,CZ,682
2023-04-10,CZ,682
2023-04-11,CZ,682
2023-04-12,CZ,682
2023-04-13,CZ,683
2023-04-14,CZ,683
2023-04-15,CZ,683
2023-04-16,CZ,683
2023-04-17,CZ,683
2023-04-18,CZ,682
2023-04-19,CZ,682
2023-04-20,CZ,682
2023-04-21,CZ,682
2023-04-22,CZ,682
2023-04-23,CZ,682
2023-04-24,CZ,682
2023-04-25,CZ,682
2023-04-26,CZ,682
2023-04-27,CZ,682
2023-04-28,CZ,682
2023-04-29,CZ,682
2023-04-30,CZ,682
2023-05-01,CZ,682
2023-05-02,CZ,682
2023-05-03,CZ,682
2023-05-04,CZ,682
2023-05-05,CZ,683
2023-05-06,CZ,683
2023-05-07,CZ,683
2023-05-08,CZ,683
2023-05-09,CZ,683
2023-05-10,CZ,683
2023-05-11,CZ,683
2023-05-12,CZ,683
2023-05-13,CZ,683
2023-05-14,CZ,683
2023-05-15,CZ,683
2023-05-16,CZ,683
2023-05-17,CZ,683
2023-05-18,CZ,683
2023-05-19,CZ,684
2023-05-20,CZ,684
2023-05-21,CZ,684
2023-05-22,CZ,684
2023-05-23,CZ,684
2023-05-24,CZ,684
2023-05-25,CZ,684
2023-05-26,CZ,684
2023-05-27,CZ,684
2023-05-28,CZ,684
2023-05-29,CZ,684
2023-05-30,CZ,684
2023-05-31,CZ,684
2023-06-01,CZ,684
2023-06-02,CZ,684
2023-06-03,CZ,684
2023-06-04,CZ,684
2023-06-05,CZ,684
2023-06-06,CZ,684
2023-06-07,CZ,684
2023-06-08,CZ,684
2023-06-09,CZ,684
2023-06-10,CZ,684
2023-06-11,CZ,684
2023-06-12,CZ,684
2023-06-13,CZ,684
2023-06-14,CZ,685
2023-06-15,CZ,685
2023-06-16,CZ,685
2023-06-17,CZ,685
2023-06-18,CZ,685
2023-06-19,CZ,685
2023-06-20,CZ,685
2023-06-21,CZ,685
2023-06-22,CZ,685
2023-06-23,CZ,685
2023-06-24,CZ,685
2023-06-25,CZ,685
2023-06-26,CZ,685
2023-06-27,CZ,685
2023-06-28,CZ,685
2023-06-29,CZ,685
2023-06-30,CZ,685
2023-07-01,CZ,685
2023-07-02,CZ,685
2023-07-03,CZ,686
2023-07-04,CZ,686
2023-07-05,CZ,686
2023-07-06,CZ,686
2023-07-07,CZ,686
2023-07-08,CZ,686
2023-07-09,CZ,686
2023-07-10,CZ,686
2023-07-11,CZ,686
2023-07-12,CZ,685
2023-07-13,CZ,685
2023-07-14,CZ,685
2023-07-15,CZ,685
2023-07-16,CZ,685
2023-07-17,CZ,685
2023-07-18,CZ,685
2023-07-19,CZ,685
2023-07-20,CZ,685
2023-07-21,CZ,685
2023-07-22,CZ,685
2023-07-23,CZ,685
2023-07-24,CZ,685
2023-07-25,CZ,685
2023-07-26,CZ,685
2023-07-27,CZ,685
2023-07-28,CZ,685
2023-07-29,CZ,685
2023-07-30,CZ,685
2023-07-31,CZ,685
2023-08-01,CZ,685
2023-08-02,CZ,686
2023-08-03,CZ,686
2023-08-04,CZ,686
2023-08-05,CZ,686
2023-08-06,CZ,686
2023-08-07,CZ,686
2023-08-08,CZ,686
2023-08-09,CZ,686
2023-08-10,CZ,686
2023-08-11,CZ,686
2023-08-12,CZ,686
2023-08-13,CZ,686
2023-08-14,CZ,686
2023-08-15,CZ,686
2023-08-16,CZ,686
2023-08-17,CZ,687
2023-08-18,CZ,687
2023-08-19,CZ,687
2023-08-20,CZ,687
2023-08-21,CZ,687
2023-08-22,CZ,687
2023-08-23,CZ,687
2023-08-24,CZ,687
2023-08-25,CZ,687
2023-08-26,CZ,687
2023-08-27,CZ,687
2023-08-28,CZ,686
2023-08-29,CZ,685
2023-08-30,CZ,685
2023-08-31,CZ,685
2023-09-01,CZ,685
2023-09-02,CZ,685
2023-09-03,CZ,685
2023-09-04,CZ,685
2023-09-05,CZ,684
2023-09-06,CZ,683
2023-09-07,CZ,683
2023-09-08,CZ,683
2023-09-09,CZ,683
2023-09-10,CZ,683
2023-09-11,CZ,682
2023-09-12,CZ,682
2023-09-13,CZ,682
2023-09-14,CZ,681
2023-09-15,CZ,681
2023-09-16,CZ,681
2023-09-17,CZ,681
2023-09-18,CZ,681
2023-09-19,CZ,681
2023-09-20,CZ,681
2023-09-21,CZ,681
2023-09-22,CZ,680
2023-09-23,CZ,680
2023-09-24,CZ,680
2023-09-25,CZ,680
2023-09-26,CZ,679
2023-09-27,CZ,680
2023-09-28,CZ,680
2023-09-29,CZ,680
2023-09-30,CZ,680
2023-10-01,CZ,680
2023-10-02,CZ,680
2023-10-03,CZ,680
2023-10-04,CZ,680
2023-10-05,CZ,680
2023-10-06,CZ,680
2023-10-07,CZ,680
2023-10-08,CZ,680
2023-10-09,CZ,680
2023-10-10,CZ,680
2023-10-11,CZ,680
2023-10-12,CZ,680
2023-10-13,CZ,680
2023-10-14,CZ,680
2023-10-15,CZ,680
2023-10-16,CZ,680
2023-10-17,CZ,680
2023-10-18,CZ,680
2023-10-19,CZ,680
2023-10-20,CZ,680
2023-10-21,CZ,680
2023-10-22,CZ,680
2023-10-23,CZ,681
2023-10-24,CZ,681
2023-10-25,CZ,681
2023-10-26,CZ,681
2023-10-27,CZ,681
2023-10-28,CZ,681
2023-10-29,CZ,681
2023-10-30,CZ,681
2023-10-31,CZ,681
2023-11-01,CZ,681
2023-11-02,CZ,682
2023-11-03,CZ,682
2023-11-04,CZ,682
